,id,organization_id,name,type,age,gender,size,contact,url
892,70488948,FL464,Sissy,Dog,Senior,Female,Small,"{'email': 'BpdebiG@aol.com', 'phone': 'xxx-xxx-xxxx', 'address': {'address1': None, 'address2': None, 'city': 'Abbeville', 'state': 'SC', 'postcode': '29620', 'country': 'US'}}",https://www.petfinder.com/dog/sissy-70488948/sc/abbeville/second-chance-rescue-fl464/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
893,70488947,ON676,Carlin,Dog,Young,Male,Small,"{'email': 'info@adoptmekoreanrescue.org', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Port Coquitlam', 'state': 'BC', 'postcode': 'V3C 5V9', 'country': 'CA'}}",https://www.petfinder.com/dog/carlin-70488947/bc/port-coquitlam/adopt-korean-rescue-on676/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
894,70488946,AB142,Mimi,Dog,Adult,Female,Small,"{'email': 'info@ruffstartrescuesociety.com', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Didsbury', 'state': 'AB', 'postcode': 'T0M 0W0', 'country': 'CA'}}",https://www.petfinder.com/dog/mimi-70488946/ab/didsbury/ruff-start-rescue-society-ab142/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
895,70488945,PA1144,Stewie,Cat,Adult,Male,Medium,"{'email': 'catwomann06@yahoo.com', 'phone': '(215) 375-8254', 'address': {'address1': None, 'address2': None, 'city': 'Chalfont', 'state': 'PA', 'postcode': '18914', 'country': 'US'}}",https://www.petfinder.com/cat/stewie-70488945/pa/chalfont/a-better-life-pa1144/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
896,70488943,NY1463,Quentin,Dog,Adult,Male,Small,"{'email': 'adopt@heartsandbonesrescue.com', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Brooklyn', 'state': 'NY', 'postcode': '11222', 'country': 'US'}}",https://www.petfinder.com/dog/quentin-70488943/ny/brooklyn/hearts-and-bones-rescue-ny-ny1463/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
897,70488944,NY1463,Ferdinand,Dog,Young,Male,Medium,"{'email': 'adopt@heartsandbonesrescue.com', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Brooklyn', 'state': 'NY', 'postcode': '11222', 'country': 'US'}}",https://www.petfinder.com/dog/ferdinand-70488944/ny/brooklyn/hearts-and-bones-rescue-ny-ny1463/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
898,70488928,VA29,Dodecahedron,Cat,Young,Male,Small,"{'email': 'adoptions@plannedpethoodrockymount.com', 'phone': '(540) 489-3491', 'address': {'address1': '18401 Virgil H. Goode Highway', 'address2': None, 'city': 'Rocky Mount', 'state': 'VA', 'postcode': '24151', 'country': 'US'}}",https://www.petfinder.com/cat/dodecahedron-70488928/va/rocky-mount/franklin-co-humane-society-planned-pethood-clinic-and-adoption-center-va29/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
899,70488929,VA29,Liam,Cat,Adult,Male,Large,"{'email': 'adoptions@plannedpethoodrockymount.com', 'phone': '(540) 489-3491', 'address': {'address1': '18401 Virgil H. Goode Highway', 'address2': None, 'city': 'Rocky Mount', 'state': 'VA', 'postcode': '24151', 'country': 'US'}}",https://www.petfinder.com/cat/liam-70488929/va/rocky-mount/franklin-co-humane-society-planned-pethood-clinic-and-adoption-center-va29/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
900,70488910,NY1398,Bud,Dog,Baby,Male,Small,"{'email': 'thehomestretchdoghaven@gmail.com', 'phone': '(914) 203-2472', 'address': {'address1': None, 'address2': None, 'city': 'Poughkeepsie', 'state': 'NY', 'postcode': '12603', 'country': 'US'}}",https://www.petfinder.com/dog/bud-70488910/ny/poughkeepsie/the-home-stretch-dog-haven-ny1398/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
901,70488918,FL185,Briar,Dog,Adult,Male,Small,"{'email': 'adoptions@humanepinellas.org', 'phone': '(727) 797-7722', 'address': {'address1': '3040 State Road 590', 'address2': None, 'city': 'Clearwater', 'state': 'FL', 'postcode': '33759', 'country': 'US'}}",https://www.petfinder.com/dog/briar-70488918/fl/clearwater/humane-society-of-pinellas-fl185/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
902,70488916,AZ313,Munchkin,Cat,Baby,Female,Small,"{'email': 'Adoptions@LostOurHome.org', 'phone': '(602) 445-7387', 'address': {'address1': '2323 S. Hardy Dr', 'address2': None, 'city': 'Tempe', 'state': 'AZ', 'postcode': '85282', 'country': 'US'}}",https://www.petfinder.com/cat/munchkin-70488916/az/tempe/lost-our-home-pet-foundation-az313/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
903,70488917,AZ313,Bee Gee,Cat,Adult,Female,Medium,"{'email': 'Adoptions@LostOurHome.org', 'phone': '(602) 445-7387', 'address': {'address1': '2323 S. Hardy Dr', 'address2': None, 'city': 'Tempe', 'state': 'AZ', 'postcode': '85282', 'country': 'US'}}",https://www.petfinder.com/cat/bee-gee-70488917/az/tempe/lost-our-home-pet-foundation-az313/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
904,70488915,AZ313,Henry,Cat,Adult,Male,Large,"{'email': 'Adoptions@LostOurHome.org', 'phone': '(602) 445-7387', 'address': {'address1': '2323 S. Hardy Dr', 'address2': None, 'city': 'Tempe', 'state': 'AZ', 'postcode': '85282', 'country': 'US'}}",https://www.petfinder.com/cat/henry-70488915/az/tempe/lost-our-home-pet-foundation-az313/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
905,70488912,AB74,Pepsi,Dog,Adult,Female,Medium,"{'email': 'info@cahumane.com', 'phone': '(403) 342-7722', 'address': {'address1': None, 'address2': None, 'city': 'Red Deer', 'state': 'AB', 'postcode': 'T4P 2J1', 'country': 'CA'}}",https://www.petfinder.com/dog/pepsi-70488912/ab/red-deer/red-deer-and-district-spca-ab74/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
906,70488913,AB74,Fleur (sylk 23-86),Cat,Baby,Female,Medium,"{'email': 'info@cahumane.com', 'phone': '(403) 342-7722', 'address': {'address1': None, 'address2': None, 'city': 'Red Deer', 'state': 'AB', 'postcode': 'T4P 2J1', 'country': 'CA'}}",https://www.petfinder.com/cat/fleur-sylk-23-86-70488913/ab/red-deer/red-deer-and-district-spca-ab74/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
907,70488900,IN24,ROSIE,Cat,Young,Female,Medium,"{'email': 'adoptionhelp@cityoffortwayne.org', 'phone': '(260) 427-5502', 'address': {'address1': '3020 Hillegas Road', 'address2': None, 'city': 'Fort Wayne', 'state': 'IN', 'postcode': '46808', 'country': 'US'}}",https://www.petfinder.com/cat/rosie-70488900/in/fort-wayne/fort-wayne-animal-care-and-control-in24/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
908,70488901,IN24,MUFASA,Cat,Young,Male,Medium,"{'email': 'adoptionhelp@cityoffortwayne.org', 'phone': '(260) 427-5502', 'address': {'address1': '3020 Hillegas Road', 'address2': None, 'city': 'Fort Wayne', 'state': 'IN', 'postcode': '46808', 'country': 'US'}}",https://www.petfinder.com/cat/mufasa-70488901/in/fort-wayne/fort-wayne-animal-care-and-control-in24/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
909,70488902,IN24,PUMPKIN,Cat,Young,Female,Medium,"{'email': 'adoptionhelp@cityoffortwayne.org', 'phone': '(260) 427-5502', 'address': {'address1': '3020 Hillegas Road', 'address2': None, 'city': 'Fort Wayne', 'state': 'IN', 'postcode': '46808', 'country': 'US'}}",https://www.petfinder.com/cat/pumpkin-70488902/in/fort-wayne/fort-wayne-animal-care-and-control-in24/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
910,70488903,IN24,PATRICK,Cat,Young,Male,Medium,"{'email': 'adoptionhelp@cityoffortwayne.org', 'phone': '(260) 427-5502', 'address': {'address1': '3020 Hillegas Road', 'address2': None, 'city': 'Fort Wayne', 'state': 'IN', 'postcode': '46808', 'country': 'US'}}",https://www.petfinder.com/cat/patrick-70488903/in/fort-wayne/fort-wayne-animal-care-and-control-in24/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
911,70488904,IN24,ROSIE NOELLE,Cat,Baby,Female,Small,"{'email': 'adoptionhelp@cityoffortwayne.org', 'phone': '(260) 427-5502', 'address': {'address1': '3020 Hillegas Road', 'address2': None, 'city': 'Fort Wayne', 'state': 'IN', 'postcode': '46808', 'country': 'US'}}",https://www.petfinder.com/cat/rosie-noelle-70488904/in/fort-wayne/fort-wayne-animal-care-and-control-in24/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
912,70488905,IN24,SAPPHIRE,Cat,Young,Female,Medium,"{'email': 'adoptionhelp@cityoffortwayne.org', 'phone': '(260) 427-5502', 'address': {'address1': '3020 Hillegas Road', 'address2': None, 'city': 'Fort Wayne', 'state': 'IN', 'postcode': '46808', 'country': 'US'}}",https://www.petfinder.com/cat/sapphire-70488905/in/fort-wayne/fort-wayne-animal-care-and-control-in24/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
913,70488906,IN24,LUNA,Cat,Adult,Female,Medium,"{'email': 'adoptionhelp@cityoffortwayne.org', 'phone': '(260) 427-5502', 'address': {'address1': '3020 Hillegas Road', 'address2': None, 'city': 'Fort Wayne', 'state': 'IN', 'postcode': '46808', 'country': 'US'}}",https://www.petfinder.com/cat/luna-70488906/in/fort-wayne/fort-wayne-animal-care-and-control-in24/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
914,70488898,VT85,Precious,Dog,Adult,Male,Small,"{'email': 'staurolitefarm@aol.com', 'phone': '802-399-2559  ', 'address': {'address1': None, 'address2': None, 'city': 'Williston', 'state': 'VT', 'postcode': '05495', 'country': 'US'}}",https://www.petfinder.com/dog/precious-70488898/vt/williston/vermont-english-bulldog-rescue-vt85/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
915,70488896,LA368,Rome Castiel,Dog,Baby,Male,Medium,"{'email': 'petfinder@takepawsrescue.org', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'New Orleans', 'state': 'LA', 'postcode': '70124', 'country': 'US'}}",https://www.petfinder.com/dog/rome-castiel-70488896/la/new-orleans/take-paws-rescue-la368/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
916,70488894,NY1398,Boy,Dog,Baby,Male,Small,"{'email': 'thehomestretchdoghaven@gmail.com', 'phone': '(914) 203-2472', 'address': {'address1': None, 'address2': None, 'city': 'Poughkeepsie', 'state': 'NY', 'postcode': '12603', 'country': 'US'}}",https://www.petfinder.com/dog/boy-70488894/ny/poughkeepsie/the-home-stretch-dog-haven-ny1398/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
917,70488893,VT85,Rusty,Dog,Young,Male,Medium,"{'email': 'staurolitefarm@aol.com', 'phone': '802-399-2559  ', 'address': {'address1': None, 'address2': None, 'city': 'Williston', 'state': 'VT', 'postcode': '05495', 'country': 'US'}}",https://www.petfinder.com/dog/rusty-70488893/vt/williston/vermont-english-bulldog-rescue-vt85/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
918,70488891,WI360,Vibe,Small & Furry,Young,Male,Small,"{'email': 'krsmallanimalsanctuary@gmail.com', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Appleton', 'state': 'WI', 'postcode': '54911', 'country': 'US'}}",https://www.petfinder.com/small-furry/vibe-70488891/wi/appleton/k-and-r-small-animal-sanctuary-wi360/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
919,70488890,NM220,ZERO,Dog,Young,Male,Small,"{'email': 'mgoodman@bernco.gov', 'phone': '(505) 314-0281', 'address': {'address1': '3001 2nd St SW ', 'address2': None, 'city': 'Albuquerque', 'state': 'NM', 'postcode': '87105', 'country': 'US'}}",https://www.petfinder.com/dog/zero-70488890/nm/albuquerque/bernalillo-county-animal-care-services-nm220/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
920,70488887,MI998,Hollee,Cat,Young,Female,Medium,"{'email': 'info@locrami.com', 'phone': '(248) 301-2344', 'address': {'address1': None, 'address2': None, 'city': 'Walled Lake', 'state': 'MI', 'postcode': '48390', 'country': 'US'}}",https://www.petfinder.com/cat/hollee-70488887/mi/walled-lake/for-the-love-of-cats-rescue-and-adoption-mi998/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
921,70488888,MI998,Oliverr,Cat,Baby,Male,Medium,"{'email': 'info@locrami.com', 'phone': '(248) 301-2344', 'address': {'address1': None, 'address2': None, 'city': 'Walled Lake', 'state': 'MI', 'postcode': '48390', 'country': 'US'}}",https://www.petfinder.com/cat/oliverr-70488888/mi/walled-lake/for-the-love-of-cats-rescue-and-adoption-mi998/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
922,70488889,MI998,Adabeau,Cat,Baby,Male,Medium,"{'email': 'info@locrami.com', 'phone': '(248) 301-2344', 'address': {'address1': None, 'address2': None, 'city': 'Walled Lake', 'state': 'MI', 'postcode': '48390', 'country': 'US'}}",https://www.petfinder.com/cat/adabeau-70488889/mi/walled-lake/for-the-love-of-cats-rescue-and-adoption-mi998/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
923,70488885,IN113,ROCK,Cat,Baby,Male,Small,"{'email': 'adoptions@indycares.org', 'phone': '(317) 327-1397', 'address': {'address1': '2600 South Harding Street', 'address2': None, 'city': 'Indianapolis', 'state': 'IN', 'postcode': '46221', 'country': 'US'}}",https://www.petfinder.com/cat/rock-70488885/in/indianapolis/indianapolis-animal-care-services-in113/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
924,70488886,IN113,STONE,Cat,Baby,Male,Small,"{'email': 'adoptions@indycares.org', 'phone': '(317) 327-1397', 'address': {'address1': '2600 South Harding Street', 'address2': None, 'city': 'Indianapolis', 'state': 'IN', 'postcode': '46221', 'country': 'US'}}",https://www.petfinder.com/cat/stone-70488886/in/indianapolis/indianapolis-animal-care-services-in113/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
925,70488884,WI360,Peace,Small & Furry,Young,Male,Small,"{'email': 'krsmallanimalsanctuary@gmail.com', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Appleton', 'state': 'WI', 'postcode': '54911', 'country': 'US'}}",https://www.petfinder.com/small-furry/peace-70488884/wi/appleton/k-and-r-small-animal-sanctuary-wi360/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
926,70488873,NC500,Oliver (Courtesy),Dog,Young,Male,Medium,"{'email': 'friends@bwar.org', 'phone': '(828) 505-3440', 'address': {'address1': '31 Glendale Ave.', 'address2': None, 'city': 'Asheville', 'state': 'NC', 'postcode': '28803', 'country': 'US'}}",https://www.petfinder.com/dog/oliver-courtesy-70488873/nc/asheville/brother-wolf-animal-rescue-nc500/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
927,70488874,NC500,Lunna,Dog,Young,Female,Medium,"{'email': 'friends@bwar.org', 'phone': '(828) 505-3440', 'address': {'address1': '31 Glendale Ave.', 'address2': None, 'city': 'Asheville', 'state': 'NC', 'postcode': '28803', 'country': 'US'}}",https://www.petfinder.com/dog/lunna-70488874/nc/asheville/brother-wolf-animal-rescue-nc500/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
928,70488875,NC500,Salsa,Dog,Young,Male,Medium,"{'email': 'friends@bwar.org', 'phone': '(828) 505-3440', 'address': {'address1': '31 Glendale Ave.', 'address2': None, 'city': 'Asheville', 'state': 'NC', 'postcode': '28803', 'country': 'US'}}",https://www.petfinder.com/dog/salsa-70488875/nc/asheville/brother-wolf-animal-rescue-nc500/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
929,70488876,NC500,Guac,Dog,Young,Male,Medium,"{'email': 'friends@bwar.org', 'phone': '(828) 505-3440', 'address': {'address1': '31 Glendale Ave.', 'address2': None, 'city': 'Asheville', 'state': 'NC', 'postcode': '28803', 'country': 'US'}}",https://www.petfinder.com/dog/guac-70488876/nc/asheville/brother-wolf-animal-rescue-nc500/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
930,70488877,NC500,Jimmy,Dog,Baby,Male,Small,"{'email': 'friends@bwar.org', 'phone': '(828) 505-3440', 'address': {'address1': '31 Glendale Ave.', 'address2': None, 'city': 'Asheville', 'state': 'NC', 'postcode': '28803', 'country': 'US'}}",https://www.petfinder.com/dog/jimmy-70488877/nc/asheville/brother-wolf-animal-rescue-nc500/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
931,70488878,NC500,Bloom,Cat,Adult,Female,Medium,"{'email': 'friends@bwar.org', 'phone': '(828) 505-3440', 'address': {'address1': '31 Glendale Ave.', 'address2': None, 'city': 'Asheville', 'state': 'NC', 'postcode': '28803', 'country': 'US'}}",https://www.petfinder.com/cat/bloom-70488878/nc/asheville/brother-wolf-animal-rescue-nc500/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
932,70488879,NC500,Van Halen,Dog,Baby,Male,Small,"{'email': 'friends@bwar.org', 'phone': '(828) 505-3440', 'address': {'address1': '31 Glendale Ave.', 'address2': None, 'city': 'Asheville', 'state': 'NC', 'postcode': '28803', 'country': 'US'}}",https://www.petfinder.com/dog/van-halen-70488879/nc/asheville/brother-wolf-animal-rescue-nc500/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
933,70488880,NC500,Aquaria,Dog,Young,Female,Medium,"{'email': 'friends@bwar.org', 'phone': '(828) 505-3440', 'address': {'address1': '31 Glendale Ave.', 'address2': None, 'city': 'Asheville', 'state': 'NC', 'postcode': '28803', 'country': 'US'}}",https://www.petfinder.com/dog/aquaria-70488880/nc/asheville/brother-wolf-animal-rescue-nc500/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
934,70488881,NC500,Pine,Dog,Baby,Male,Small,"{'email': 'friends@bwar.org', 'phone': '(828) 505-3440', 'address': {'address1': '31 Glendale Ave.', 'address2': None, 'city': 'Asheville', 'state': 'NC', 'postcode': '28803', 'country': 'US'}}",https://www.petfinder.com/dog/pine-70488881/nc/asheville/brother-wolf-animal-rescue-nc500/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
935,70488882,NC500,Irish,Cat,Baby,Male,Small,"{'email': 'friends@bwar.org', 'phone': '(828) 505-3440', 'address': {'address1': '31 Glendale Ave.', 'address2': None, 'city': 'Asheville', 'state': 'NC', 'postcode': '28803', 'country': 'US'}}",https://www.petfinder.com/cat/irish-70488882/nc/asheville/brother-wolf-animal-rescue-nc500/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
936,70488883,NC500,Gill,Dog,Baby,Male,Small,"{'email': 'friends@bwar.org', 'phone': '(828) 505-3440', 'address': {'address1': '31 Glendale Ave.', 'address2': None, 'city': 'Asheville', 'state': 'NC', 'postcode': '28803', 'country': 'US'}}",https://www.petfinder.com/dog/gill-70488883/nc/asheville/brother-wolf-animal-rescue-nc500/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
937,70488872,TX1528,Tamlin,Dog,Young,Male,Large,"{'email': 'adoptionsmoh@gmail.com', 'phone': '(972) 382-3647', 'address': {'address1': '12860 Tischler Road', 'address2': None, 'city': 'Pilot Point', 'state': 'TX', 'postcode': '76258', 'country': 'US'}}",https://www.petfinder.com/dog/tamlin-70488872/tx/pilot-point/miles-of-hope-tx1528/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
938,70488871,WI360,Love,Small & Furry,Young,Male,Small,"{'email': 'krsmallanimalsanctuary@gmail.com', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Appleton', 'state': 'WI', 'postcode': '54911', 'country': 'US'}}",https://www.petfinder.com/small-furry/love-70488871/wi/appleton/k-and-r-small-animal-sanctuary-wi360/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
939,70488869,VA596,BeeBee - At shelter,Cat,Adult,Female,Medium,"{'email': 'foacinfo@gmail.com', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Rustburg', 'state': 'VA', 'postcode': '24588', 'country': 'US'}}",https://www.petfinder.com/cat/beebee-at-shelter-70488869/va/rustburg/friends-of-campbell-county-animal-control-foac-in-partnership-with-campbell-county-animal-control-and-care-va596/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
940,70488870,VA596,Fire - At shelter,Cat,Adult,Male,Medium,"{'email': 'foacinfo@gmail.com', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Rustburg', 'state': 'VA', 'postcode': '24588', 'country': 'US'}}",https://www.petfinder.com/cat/fire-at-shelter-70488870/va/rustburg/friends-of-campbell-county-animal-control-foac-in-partnership-with-campbell-county-animal-control-and-care-va596/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
941,70488868,VA596,Fluff - At shelter,Cat,Senior,Female,Medium,"{'email': 'foacinfo@gmail.com', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Rustburg', 'state': 'VA', 'postcode': '24588', 'country': 'US'}}",https://www.petfinder.com/cat/fluff-at-shelter-70488868/va/rustburg/friends-of-campbell-county-animal-control-foac-in-partnership-with-campbell-county-animal-control-and-care-va596/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
942,70488862,MD423,HARLEY,Dog,Adult,Female,Large,"{'email': 'adoptmcasac@montgomerycountymd.gov', 'phone': '(240) 773-5900', 'address': {'address1': '7315 Muncaster Mill Rd.', 'address2': None, 'city': 'Derwood', 'state': 'MD', 'postcode': '20855', 'country': 'US'}}",https://www.petfinder.com/dog/harley-70488862/md/derwood/montgomery-county-animal-services-and-adoption-ctr-md423/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
